Prediction	Accession	Query
FtsA	WP_125703115.1	FtsA.3
FtsA	WP_126403900.1	FtsA.3
FtsA	WP_125592316.1	FtsA.3
FtsA	WP_187540823.1	FtsA.3
FtsA	WP_135370931.1	FtsA.3
FtsA	WP_018365142.1	FtsA.3
FtsA	WP_025168791.1	FtsA.3
FtsA	WP_022528104.1	FtsA.3
FtsA	WP_027970651.1	FtsA.3
FtsA	WP_057890330.1	FtsA.3
FtsA	WP_135781865.1	FtsA.3
FtsA	WP_006149537.1	FtsA.3
FtsA	WP_023026449.1	FtsA.3
FtsA	WP_004226796.1	FtsA.3
FtsA	WP_057765615.1	FtsA.3
FtsA	WP_251457931.1	FtsA.3
FtsA	WP_009853692.1	FtsA.3
FtsA	WP_024052068.1	FtsA.3
FtsA	WP_023022469.1	FtsA.3
FtsA	WP_003032354.1	FtsA.3
FtsA	WP_003108173.1	FtsA.3
FtsA	WP_003078418.1	FtsA.3
FtsA	WP_000113466.1	FtsA.3
FtsA	WP_057739296.1	FtsA.3
FtsA	WP_137610536.1	FtsA.3
FtsA	WP_037615969.1	FtsA.3
FtsA	WP_199567606.1	FtsA.3
FtsA	WP_199575627.1	FtsA.3
FtsA	WP_125584882.1	FtsA.3
FtsA	WP_018369987.1	FtsA.3
FtsA	WP_018375921.1	FtsA.3
FtsA	WP_057891050.1	FtsA.3
FtsA	WP_119326929.1	FtsA.3
FtsA	WP_057490694.1	FtsA.3
FtsA	WP_062709687.1	FtsA.3
FtsA	WP_057740815.1	FtsA.3
FtsA	WP_054643642.1	FtsA.3
FtsA	WP_075887787.1	FtsA.3
FtsA	WP_165993642.1	FtsA.3
FtsA	WP_125712659.1	FtsA.3
FtsA	WP_013903213.1	FtsA.3
FtsA	WP_041499473.1	FtsA.3
FtsA	WP_150391685.1	FtsA.3
FtsA	WP_183540681.1	FtsA.3
FtsA	WP_168261277.1	FtsA.3
FtsA	WP_120142243.1	FtsA.3
FtsA	WP_057752638.1	FtsA.3
FtsA	WP_125571960.1	FtsA.3
FtsA	WP_205009456.1	FtsA.3
FtsA	WP_018381294.1	FtsA.3
FtsA	WP_102777475.1	FtsA.3
FtsA	WP_153522170.1	FtsA.3
FtsA	WP_125567717.1	FtsA.3
FtsA	WP_068991446.1	FtsA.3
FtsA	WP_003089351.1	FtsA.3
FtsA	WP_125676596.1	FtsA.3
FtsA	WP_025084739.1	FtsA.3
FtsA	WP_056979687.1	FtsA.3
FtsA	WP_018372944.1	FtsA.3
FtsA	WP_125762652.1	FtsA.3
FtsA	WP_205016362.1	FtsA.3
FtsA	WP_104968311.1	FtsA.3
FtsA	WP_155285919.1	FtsA.3
FtsA	WP_102197181.1	FtsA.3
FtsZ	WP_067972064.1	FtsZ.1
FtsZ	WP_060776238.1	FtsZ.1
FtsZ	WP_084098770.1	FtsZ.1
FtsZ	WP_067979861.1	FtsZ.1
FtsZ	WP_060778000.1	FtsZ.1
FtsZ	WP_016897659.1	FtsZ.1
FtsZ	WP_003143553.1	FtsZ.1
FtsZ	WP_005605971.1	FtsZ.1
FtsZ	WP_087033367.1	FtsZ.1
FtsZ	WP_107995927.1	FtsZ.1
FtsZ	WP_108031335.1	FtsZ.1
FtsZ	WP_106450702.1	FtsZ.1
FtsZ	WP_086985422.1	FtsZ.1
FtsZ	WP_068623228.1	FtsZ.1
FtsZ	WP_086628331.1	FtsZ.1
FtsZ	WP_006703024.1	FtsZ.1
FtsZ	WP_068560038.1	FtsZ.1
FtsZ	WP_086943369.1	FtsZ.1
FtsZ	WP_119908219.1	FtsZ.1
FtsZ	WP_089746019.1	FtsZ.1
FtsZ	WP_166062111.1	FtsZ.1
FtsZ	WP_007723036.1	FtsZ.1
FtsZ	WP_035022195.1	FtsZ.1
FtsZ	WP_035053612.1	FtsZ.1
FtsZ	WP_034558712.1	FtsZ.1
FtsZ	WP_010053421.1	FtsZ.1
FtsZ	WP_023177393.1	FtsZ.1
FtsZ	WP_022795440.1	FtsZ.1
FtsZ	WP_034548214.1	FtsZ.1
FtsZ	WP_092091945.1	FtsZ.1
FtsZ	WP_092479681.1	FtsZ.1
FtsZ	WP_035028873.1	FtsZ.1
FtsZ	WP_025728779.1	FtsZ.1
FtsZ	WP_034550721.1	FtsZ.1
FtsZ	WP_085560268.1	FtsZ.1
FtsZ	WP_126111143.1	FtsZ.1
FtsZ	WP_166163101.1	FtsZ.1
FtsZ	WP_062471251.1	FtsZ.1
FtsZ	WP_244055853.1	FtsZ.1
FtsZ	WP_137630509.1	FtsZ.1
FtsZ	WP_054654729.1	FtsZ.1
FtsZ	WP_218931094.1	FtsZ.1
FtsZ	WP_101954340.1	FtsZ.1
FtsZ	WP_098825152.1	FtsZ.1
FtsZ	WP_005685582.1	FtsZ.1
FtsZ	WP_155432175.1	FtsZ.1
FtsZ	WP_010488656.1	FtsZ.1
FtsZ	WP_027107658.1	FtsZ.1
FtsZ	WP_092571908.1	FtsZ.1
FtsZ	WP_124974906.1	FtsZ.1
FtsZ	WP_138403642.1	FtsZ.1
FtsZ	WP_153832616.1	FtsZ.1
FtsZ	WP_054736864.1	FtsZ.1
FtsZ	WP_025013180.1	FtsZ.1
FtsZ	WP_035363871.1	FtsZ.1
FtsZ	WP_124057550.1	FtsZ.1
FtsZ	WP_089120841.1	FtsZ.1
FtsZ	WP_203649091.1	FtsZ.1
FtsZ	WP_078756006.1	FtsZ.1
FtsZ	WP_003565168.1	FtsZ.1
FtsZ	WP_003639075.1	FtsZ.1
FtsZ	WP_130843170.1	FtsZ.1
FtsZ	WP_021732118.1	FtsZ.1
FtsZ	WP_137643690.1	FtsZ.1
FtsZ	WP_089109162.1	FtsZ.1
FtsZ	WP_056948160.1	FtsZ.1
FtsZ	WP_118990868.1	FtsZ.1
FtsZ	WP_129300852.1	FtsZ.1
FtsZ	WP_091478995.1	FtsZ.1
FtsZ	WP_137629318.1	FtsZ.1
FtsZ	WP_003640854.1	FtsZ.1
FtsZ	WP_003640854.1	FtsZ.1
FtsZ	WP_284630261.1	FtsZ.1
FtsZ	WP_091264569.1	FtsZ.1
FtsZ	WP_006418402.1	FtsZ.1
FtsZ	WP_054659718.1	FtsZ.1
FtsZ	WP_024625019.1	FtsZ.1
FtsZ	WP_003690345.1	FtsZ.1
FtsZ	WP_137634808.1	FtsZ.1
FtsZ	WP_010735977.1	FtsZ.1
FtsZ	WP_137640347.1	FtsZ.1
FtsZ	WP_197114195.1	FtsZ.1
FtsZ	WP_002286629.1	FtsZ.1
FtsZ	WP_028119016.1	FtsZ.1
FtsZ	WP_065902944.1	FtsZ.1
FtsZ	WP_125070974.1	FtsZ.1
FtsZ	WP_168925585.1	FtsZ.1
FtsZ	WP_002291854.1	FtsZ.1
FtsZ	WP_048000024.1	FtsZ.1
FtsZ	WP_034986658.1	FtsZ.1
FtsZ	WP_010751483.1	FtsZ.1
FtsZ	WP_071855926.1	FtsZ.1
FtsZ	WP_102227439.1	FtsZ.1
FtsZ	WP_092652580.1	FtsZ.1
FtsZ	WP_095443770.1	FtsZ.1
FtsZ	WP_057736022.1	FtsZ.1
FtsZ	WP_056960003.1	FtsZ.1
FtsZ	WP_006907380.1	FtsZ.1
FtsZ	WP_005228816.1	FtsZ.1
FtsZ	WP_025086871.1	FtsZ.1
FtsZ	WP_057773058.1	FtsZ.1
FtsZ	WP_057828954.1	FtsZ.1
FtsZ	WP_069661615.1	FtsZ.1
FtsZ	WP_013773679.1	FtsZ.1
FtsZ	WP_137625840.1	FtsZ.1
FtsZ	WP_173102609.1	FtsZ.1
FtsZ	WP_087641032.1	FtsZ.1
FtsZ	WP_123935901.1	FtsZ.1
FtsZ	WP_168850082.1	FtsZ.1
FtsZ	WP_057875840.1	FtsZ.1
FtsZ	WP_016172510.1	FtsZ.1
FtsZ	WP_003710313.1	FtsZ.1
FtsZ	WP_016251197.1	FtsZ.1
FtsZ	WP_057869021.1	FtsZ.1
FtsZ	WP_057706685.1	FtsZ.1
FtsZ	WP_071863630.1	FtsZ.1
FtsZ	WP_003127641.1	FtsZ.1
FtsZ	WP_067480562.1	FtsZ.1
FtsZ	WP_146924362.1	FtsZ.1
FtsZ	WP_091527791.1	FtsZ.1
FtsZ	WP_057744962.1	FtsZ.1
FtsZ	WP_137607300.1	FtsZ.1
FtsZ	WP_010762864.1	FtsZ.1
FtsZ	WP_069646234.1	FtsZ.1
FtsZ	WP_091489091.1	FtsZ.1
FtsZ	WP_063285255.1	FtsZ.1
FtsZ	WP_069655293.1	FtsZ.1
FtsZ	WP_002355899.1	FtsZ.1
FtsZ	WP_086280153.1	FtsZ.1
FtsZ	WP_057752232.1	FtsZ.1
FtsZ	WP_010764044.1	FtsZ.1
FtsZ	WP_125943402.1	FtsZ.1
FtsZ	WP_057879408.1	FtsZ.1
FtsZ	WP_069639242.1	FtsZ.1
FtsZ	WP_147656524.1	FtsZ.1
FtsZ	WP_124005046.1	FtsZ.1
FtsZ	WP_069634444.1	FtsZ.1
FtsZ	WP_046871816.1	FtsZ.1
FtsZ	WP_091759487.1	FtsZ.1
FtsZ	WP_016175668.1	FtsZ.1
FtsZ	WP_071876637.1	FtsZ.1
FtsZ	WP_004048971.1	FtsZ.1
FtsZ	WP_006308021.1	FtsZ.1
FtsZ	WP_010771245.1	FtsZ.1
FtsZ	WP_125572724.1	FtsZ.1
FtsZ	WP_016183289.1	FtsZ.1
FtsZ	WP_035448954.1	FtsZ.1
FtsZ	WP_091635047.1	FtsZ.1
FtsZ	WP_261810246.1	FtsZ.1
FtsZ	WP_057896618.1	FtsZ.1
FtsZ	WP_010494664.1	FtsZ.1
FtsZ	WP_057777413.1	FtsZ.1
FtsZ	WP_010759616.1	FtsZ.1
FtsZ	WP_057806902.1	FtsZ.1
FtsZ	WP_088745122.1	FtsZ.1
FtsZ	WP_125581866.1	FtsZ.1
FtsZ	WP_002830513.1	FtsZ.1
FtsZ	WP_280607283.1	FtsZ.1
FtsZ	WP_137616374.1	FtsZ.1
FtsZ	WP_137645374.1	FtsZ.1
FtsZ	WP_057733785.1	FtsZ.1
FtsZ	WP_034526171.1	FtsZ.1
FtsZ	WP_003776265.1	FtsZ.1
FtsZ	WP_090290125.1	FtsZ.1
FtsZ	WP_057799754.1	FtsZ.1
FtsZ	WP_068707090.1	FtsZ.1
FtsZ	WP_048604884.1	FtsZ.1
FtsZ	WP_048604884.1	FtsZ.1
FtsZ	WP_010767164.1	FtsZ.1
FtsZ	WP_122645330.1	FtsZ.1
FtsZ	WP_057886921.1	FtsZ.1
FtsZ	WP_057809861.1	FtsZ.1
FtsZ	WP_208909381.1	FtsZ.1
FtsZ	WP_067395324.1	FtsZ.1
FtsZ	WP_069029135.1	FtsZ.1
FtsZ	WP_135368464.1	FtsZ.1
FtsZ	WP_028789966.1	FtsZ.1
FtsZ	WP_016184570.1	FtsZ.1
FtsZ	WP_136953578.1	FtsZ.1
FtsZ	WP_125577061.1	FtsZ.1
FtsZ	WP_125700083.1	FtsZ.1
FtsZ	WP_244351553.1	FtsZ.1
FtsZ	WP_057870913.1	FtsZ.1
FtsZ	WP_203637259.1	FtsZ.1
FtsZ	WP_203646028.1	FtsZ.1
FtsZ	WP_048735810.1	FtsZ.1
FtsZ	WP_112250107.1	FtsZ.1
FtsZ	WP_002833489.1	FtsZ.1
FtsZ	WP_125763084.1	FtsZ.1
FtsZ	WP_269007709.1	FtsZ.1
FtsZ	WP_125688800.1	FtsZ.1
FtsZ	WP_188367707.1	FtsZ.1
FtsZ	WP_025873353.1	FtsZ.1
FtsZ	WP_203641911.1	FtsZ.1
FtsZ	WP_044011061.1	FtsZ.1
FtsZ	WP_069699178.1	FtsZ.1
FtsZ	WP_007207102.1	FtsZ.1
FtsZ	WP_020088811.1	FtsZ.1
FtsZ	WP_143463687.1	FtsZ.1
FtsZ	WP_011374458.1	FtsZ.1
FtsZ	WP_209556153.1	FtsZ.1
FtsZ	WP_071874970.1	FtsZ.1
FtsZ	WP_204652933.1	FtsZ.1
FtsZ	WP_077862609.1	FtsZ.1
FtsZ	WP_057890331.1	FtsZ.1
FtsZ	WP_203627861.1	FtsZ.1
FtsZ	WP_067626233.1	FtsZ.1
FtsZ	WP_017868301.1	FtsZ.1
FtsZ	WP_125707168.1	FtsZ.1
FtsZ	WP_028273790.1	FtsZ.1
FtsZ	WP_106190663.1	FtsZ.1
FtsZ	WP_027107360.1	FtsZ.1
FtsZ	WP_057802672.1	FtsZ.1
FtsZ	WP_137612673.1	FtsZ.1
FtsZ	WP_071860876.1	FtsZ.1
FtsZ	WP_014215279.1	FtsZ.1
FtsZ	WP_202585218.1	FtsZ.1
FtsZ	WP_091898005.1	FtsZ.1
FtsZ	WP_126780664.1	FtsZ.1
FtsZ	WP_056962239.1	FtsZ.1
FtsZ	WP_179395269.1	FtsZ.1
FtsZ	WP_208558848.1	FtsZ.1
FtsZ	WP_125696250.1	FtsZ.1
FtsZ	WP_126821835.1	FtsZ.1
FtsZ	WP_106483120.1	FtsZ.1
FtsZ	WP_204119210.1	FtsZ.1
FtsZ	WP_057768699.1	FtsZ.1
FtsZ	WP_125581065.1	FtsZ.1
FtsZ	WP_121977479.1	FtsZ.1
FtsZ	WP_057783927.1	FtsZ.1
FtsZ	WP_150204236.1	FtsZ.1
FtsZ	WP_057827726.1	FtsZ.1
FtsZ	WP_275469661.1	FtsZ.1
FtsZ	WP_218324887.1	FtsZ.1
FtsZ	WP_004270698.1	FtsZ.1
FtsZ	WP_016180555.1	FtsZ.1
FtsZ	WP_056950460.1	FtsZ.1
FtsZ	WP_010622426.1	FtsZ.1
FtsZ	WP_146622404.1	FtsZ.1
FtsZ	WP_056982121.1	FtsZ.1
FtsZ	WP_127848890.1	FtsZ.1
FtsZ	WP_057893537.1	FtsZ.1
FtsZ	WP_010745922.1	FtsZ.1
FtsZ	WP_057825458.1	FtsZ.1
FtsZ	WP_137617542.1	FtsZ.1
FtsZ	WP_281164895.1	FtsZ.1
FtsZ	WP_125957082.1	FtsZ.1
FtsZ	WP_125980243.1	FtsZ.1
FtsZ	WP_057903554.1	FtsZ.1
FtsZ	WP_208422068.1	FtsZ.1
FtsZ	WP_137609822.1	FtsZ.1
FtsZ	WP_088933044.1	FtsZ.1
FtsZ	WP_068224845.1	FtsZ.1
FtsZ	WP_010740481.1	FtsZ.1
FtsZ	WP_125703117.1	FtsZ.1
FtsZ	WP_057804117.1	FtsZ.1
FtsZ	WP_230912534.1	FtsZ.1
FtsZ	WP_109249353.1	FtsZ.1
FtsZ	WP_125755514.1	FtsZ.1
FtsZ	WP_275471061.1	FtsZ.1
FtsZ	WP_178914371.1	FtsZ.1
FtsZ	WP_079347407.1	FtsZ.1
FtsZ	WP_136137094.1	FtsZ.1
FtsZ	WP_057906860.1	FtsZ.1
FtsZ	WP_166008338.1	FtsZ.1
FtsZ	WP_135253455.1	FtsZ.1
FtsZ	WP_010780226.1	FtsZ.1
FtsZ	WP_056965924.1	FtsZ.1
FtsZ	WP_126831407.1	FtsZ.1
FtsZ	WP_071456413.1	FtsZ.1
FtsZ	WP_071856461.1	FtsZ.1
FtsZ	WP_057907811.1	FtsZ.1
FtsZ	WP_010580153.1	FtsZ.1
FtsZ	WP_178942285.1	FtsZ.1
FtsZ	WP_161868326.1	FtsZ.1
FtsZ	WP_054776510.1	FtsZ.1
FtsZ	WP_125548790.1	FtsZ.1
FtsZ	WP_125546850.1	FtsZ.1
FtsZ	WP_025021653.1	FtsZ.1
FtsZ	WP_013727516.1	FtsZ.1
FtsZ	WP_137597171.1	FtsZ.1
FtsZ	WP_035168570.1	FtsZ.1
FtsZ	WP_010754117.1	FtsZ.1
FtsZ	WP_125639721.1	FtsZ.1
FtsZ	WP_125578212.1	FtsZ.1
FtsZ	WP_209527552.1	FtsZ.1
FtsZ	WP_027827324.1	FtsZ.1
FtsZ	WP_086341256.1	FtsZ.1
FtsZ	WP_057910861.1	FtsZ.1
FtsZ	WP_126808085.1	FtsZ.1
FtsZ	WP_020281850.1	FtsZ.1
FtsZ	WP_087069546.1	FtsZ.1
FtsZ	WP_071130828.1	FtsZ.1
FtsZ	WP_056975322.1	FtsZ.1
FtsZ	WP_137637749.1	FtsZ.1
FtsZ	WP_077276502.1	FtsZ.1
FtsZ	WP_126791100.1	FtsZ.1
FtsZ	WP_225047371.1	FtsZ.1
FtsZ	WP_129031813.1	FtsZ.1
FtsZ	WP_057818213.1	FtsZ.1
FtsZ	WP_125599243.1	FtsZ.1
FtsZ	WP_262316768.1	FtsZ.1
FtsZ	WP_057730540.1	FtsZ.1
FtsZ	WP_257701520.1	FtsZ.1
FtsZ	WP_056944462.1	FtsZ.1
FtsZ	WP_045808016.1	FtsZ.1
FtsZ	WP_220750939.1	FtsZ.1
FtsZ	WP_155285918.1	FtsZ.1
FtsZ	WP_003677492.1	FtsZ.1
FtsZ	WP_286136477.1	FtsZ.1
FtsZ	WP_061775876.1	FtsZ.1
FtsZ	WP_057865891.1	FtsZ.1
FtsZ	WP_039107518.1	FtsZ.1
FtsZ	WP_125693743.1	FtsZ.1
FtsZ	WP_125571961.1	FtsZ.1
FtsZ	WP_125682640.1	FtsZ.1
FtsZ	WP_056978011.1	FtsZ.1
FtsZ	WP_041093889.1	FtsZ.1
FtsZ	WP_022528105.1	FtsZ.1
FtsZ	WP_125984421.1	FtsZ.1
FtsZ	WP_008855483.1	FtsZ.1
FtsZ	WP_126813320.1	FtsZ.1
FtsZ	WP_261805740.1	FtsZ.1
FtsZ	WP_120784200.1	FtsZ.1
FtsZ	WP_008469463.1	FtsZ.1
FtsZ	WP_003555146.1	FtsZ.1
FtsZ	WP_035178307.1	FtsZ.1
FtsZ	WP_230098330.1	FtsZ.1
FtsZ	WP_172187231.1	FtsZ.1
FtsZ	WP_125750363.1	FtsZ.1
FtsZ	WP_125648991.1	FtsZ.1
FtsZ	WP_056980176.1	FtsZ.1
FtsZ	WP_057824028.1	FtsZ.1
FtsZ	WP_168722407.1	FtsZ.1
FtsZ	WP_203630983.1	FtsZ.1
FtsZ	WP_057757555.1	FtsZ.1
FtsZ	WP_230096399.1	FtsZ.1
FtsZ	WP_209686541.1	FtsZ.1
FtsZ	WP_133441446.1	FtsZ.1
FtsZ	WP_166033675.1	FtsZ.1
FtsZ	WP_125584883.1	FtsZ.1
FtsZ	WP_140921775.1	FtsZ.1
FtsZ	WP_125766570.1	FtsZ.1
FtsZ	WP_023858947.1	FtsZ.1
FtsZ	WP_008461161.1	FtsZ.1
FtsZ	WP_105956271.1	FtsZ.1
FtsZ	WP_056981012.1	FtsZ.1
FtsZ	WP_056974917.1	FtsZ.1
FtsZ	WP_138726610.1	FtsZ.1
FtsZ	WP_253359658.1	FtsZ.1
FtsZ	WP_035451565.1	FtsZ.1
FtsZ	WP_056988910.1	FtsZ.1
FtsZ	WP_057719417.1	FtsZ.1
FtsZ	WP_057808106.1	FtsZ.1
FtsZ	WP_004560510.1	FtsZ.1
FtsZ	WP_013439340.1	FtsZ.1
FtsZ	WP_034531789.1	FtsZ.1
FtsZ	WP_140934388.1	FtsZ.1
FtsZ	WP_057874242.1	FtsZ.1
FtsZ	WP_056941285.1	FtsZ.1
FtsZ	WP_205143622.1	FtsZ.1
FtsZ	WP_212781415.1	FtsZ.1
FtsZ	WP_054648858.1	FtsZ.1
FtsZ	WP_009559974.1	FtsZ.1
FtsZ	WP_034534477.1	FtsZ.1
FtsZ	WP_006584526.1	FtsZ.1
FtsZ	WP_010020113.1	FtsZ.1
FtsZ	WP_227361331.1	FtsZ.1
FtsZ	WP_056969570.1	FtsZ.1
FtsZ	WP_057797181.1	FtsZ.1
FtsZ	WP_260116240.1	FtsZ.1
FtsZ	WP_125605308.1	FtsZ.1
FtsZ	WP_006729180.1	FtsZ.1
FtsZ	WP_009553644.1	FtsZ.1
FtsZ	WP_006586559.1	FtsZ.1
FtsZ	WP_117118015.1	FtsZ.1
FtsZ	WP_019205103.1	FtsZ.1
FtsZ	WP_057812030.1	FtsZ.1
FtsZ	WP_059074166.1	FtsZ.1
FtsZ	WP_191683693.1	FtsZ.1
FtsZ	WP_249511516.1	FtsZ.1
FtsZ	WP_057752641.1	FtsZ.1
FtsZ	WP_125714225.1	FtsZ.1
FtsZ	WP_003647105.1	FtsZ.1
FtsZ	WP_047767496.1	FtsZ.1
FtsZ	WP_182579983.1	FtsZ.1
FtsZ	WP_201336122.1	FtsZ.1
FtsZ	WP_027825456.1	FtsZ.1
FtsZ	WP_251717320.1	FtsZ.1
FtsZ	WP_119318922.1	FtsZ.1
FtsZ	WP_003648604.1	FtsZ.1
FtsZ	WP_004897576.1	FtsZ.1
FtsZ	WP_223896625.1	FtsZ.1
FtsZ	WP_056984617.1	FtsZ.1
FtsZ	WP_007122881.1	FtsZ.1
FtsZ	WP_056968918.1	FtsZ.1
FtsZ	WP_223901843.1	FtsZ.1
FtsZ	WP_153710629.1	FtsZ.1
FtsZ	WP_109586218.1	FtsZ.1
FtsZ	WP_057809680.1	FtsZ.1
FtsZ	WP_220729840.1	FtsZ.1
FtsZ	WP_182597958.1	FtsZ.1
FtsZ	WP_251576481.1	FtsZ.1
FtsZ	WP_119326928.1	FtsZ.1
FtsZ	WP_046332019.1	FtsZ.1
FtsZ	WP_014919030.1	FtsZ.1
FtsZ	WP_109918308.1	FtsZ.1
FtsZ	WP_120142244.1	FtsZ.1
FtsZ	WP_054643641.1	FtsZ.1
FtsZ	WP_053950250.1	FtsZ.1
FtsZ	WP_025014382.1	FtsZ.1
FtsZ	WP_076462280.1	FtsZ.1
FtsZ	WP_125552095.1	FtsZ.1
FtsZ	WP_103662121.1	FtsZ.1
FtsZ	WP_191911585.1	FtsZ.1
FtsZ	WP_102197180.1	FtsZ.1
FtsZ	WP_003546805.1	FtsZ.1
FtsZ	WP_080881468.1	FtsZ.1
FtsZ	WP_057891051.1	FtsZ.1
FtsZ	WP_056952049.1	FtsZ.1
FtsZ	WP_003716838.1	FtsZ.1
FtsZ	WP_013437629.1	FtsZ.1
FtsZ	WP_025079960.1	FtsZ.1
FtsZ	WP_057739297.1	FtsZ.1
FtsZ	WP_180870078.1	FtsZ.1
FtsZ	WP_041499471.1	FtsZ.1
FtsZ	WP_137610535.1	FtsZ.1
FtsZ	WP_046324746.1	FtsZ.1
FtsZ	WP_170091080.1	FtsZ.1
FtsZ	WP_153930180.1	FtsZ.1
FtsZ	WP_220221080.1	FtsZ.1
FtsZ	WP_125676594.1	FtsZ.1
FtsZ	WP_094784078.1	FtsZ.1
FtsZ	WP_057887328.1	FtsZ.1
FtsZ	WP_087235781.1	FtsZ.1
FtsZ	WP_099975343.1	FtsZ.1
FtsZ	WP_061775091.1	FtsZ.1
FtsZ	WP_025084738.1	FtsZ.1
FtsZ	WP_057880127.1	FtsZ.1
FtsZ	WP_057726421.1	FtsZ.1
FtsZ	WP_008473354.1	FtsZ.1
FtsZ	WP_102169030.1	FtsZ.1
FtsZ	WP_073295246.1	FtsZ.1
FtsZ	WP_045922889.1	FtsZ.1
FtsZ	WP_129045247.1	FtsZ.1
FtsZ	WP_025024227.1	FtsZ.1
FtsZ	WP_068164022.1	FtsZ.1
FtsZ	WP_090091769.1	FtsZ.1
FtsZ	WP_125712661.1	FtsZ.1
FtsZ	WP_056946068.1	FtsZ.1
FtsZ	WP_056946068.1	FtsZ.1
FtsZ	WP_075887786.1	FtsZ.1
FtsZ	WP_018659480.1	FtsZ.1
FtsZ	WP_153384360.1	FtsZ.1
FtsZ	WP_182595928.1	FtsZ.1
FtsZ	WP_135370932.1	FtsZ.1
FtsZ	WP_076617630.1	FtsZ.1
FtsZ	WP_010021206.1	FtsZ.1
FtsZ	WP_125567715.1	FtsZ.1
FtsZ	WP_074425454.1	FtsZ.1
FtsZ	WP_182600373.1	FtsZ.1
FtsZ	WP_182589010.1	FtsZ.1
FtsZ	WP_007125390.1	FtsZ.1
FtsZ	WP_046316653.1	FtsZ.1
FtsZ	WP_057765613.1	FtsZ.1
FtsZ	WP_249514985.1	FtsZ.1
FtsZ	WP_176941851.1	FtsZ.1
FtsZ	WP_125589517.1	FtsZ.1
FtsZ	WP_003138450.1	FtsZ.1
FtsZ	WP_010623865.1	FtsZ.1
FtsZ	WP_267202091.1	FtsZ.1
FtsZ	WP_118908310.1	FtsZ.1
FtsZ	WP_122481087.1	FtsZ.1
FtsZ	WP_125762650.1	FtsZ.1
FtsZ	WP_006499704.1	FtsZ.1
FtsZ	WP_019769668.1	FtsZ.1
FtsZ	WP_002997189.1	FtsZ.1
FtsZ	WP_067063335.1	FtsZ.1
FtsZ	WP_133363967.1	FtsZ.1
FtsZ	WP_065866203.1	FtsZ.1
FtsZ	WP_093625643.1	FtsZ.1
FtsZ	WP_125769638.1	FtsZ.1
FtsZ	WP_121834452.1	FtsZ.1
FtsZ	WP_009495832.1	FtsZ.1
FtsZ	WP_057740816.1	FtsZ.1
FtsZ	WP_022791745.1	FtsZ.1
FtsZ	WP_125702545.1	FtsZ.1
FtsZ	WP_049474213.1	FtsZ.1
FtsZ	WP_154546978.1	FtsZ.1
FtsZ	WP_125592314.1	FtsZ.1
FtsZ	WP_205145736.1	FtsZ.1
FtsZ	WP_013903214.1	FtsZ.1
FtsZ	WP_165993641.1	FtsZ.1
FtsZ	WP_048702744.1	FtsZ.1
FtsZ	WP_075566036.1	FtsZ.1
FtsZ	WP_009490053.1	FtsZ.1
FtsZ	WP_125707952.1	FtsZ.1
FtsZ	WP_000144273.1	FtsZ.1
FtsZ	WP_023936020.1	FtsZ.1
FtsZ	WP_249512974.1	FtsZ.1
FtsZ	WP_119908219.1	FtsZ.2
FtsZ	WP_010053421.1	FtsZ.2
FtsZ	WP_034558712.1	FtsZ.2
FtsZ	WP_035028873.1	FtsZ.2
FtsZ	WP_034550721.1	FtsZ.2
FtsZ	WP_035022195.1	FtsZ.2
FtsZ	WP_023177393.1	FtsZ.2
FtsZ	WP_007723036.1	FtsZ.2
FtsZ	WP_034548214.1	FtsZ.2
FtsZ	WP_085560268.1	FtsZ.2
FtsZ	WP_035053612.1	FtsZ.2
FtsZ	WP_092652580.1	FtsZ.2
FtsZ	WP_092479681.1	FtsZ.2
FtsZ	WP_087033367.1	FtsZ.2
FtsZ	WP_092091945.1	FtsZ.2
FtsZ	WP_068560038.1	FtsZ.2
FtsZ	WP_086943369.1	FtsZ.2
FtsZ	WP_068623228.1	FtsZ.2
FtsZ	WP_107995927.1	FtsZ.2
FtsZ	WP_005605971.1	FtsZ.2
FtsZ	WP_086628331.1	FtsZ.2
FtsZ	WP_108031335.1	FtsZ.2
FtsZ	WP_086985422.1	FtsZ.2
FtsZ	WP_106450702.1	FtsZ.2
FtsZ	WP_062471251.1	FtsZ.2
FtsZ	WP_006703024.1	FtsZ.2
FtsZ	WP_166062111.1	FtsZ.2
FtsZ	WP_027107658.1	FtsZ.2
FtsZ	WP_125070974.1	FtsZ.2
FtsZ	WP_024625019.1	FtsZ.2
FtsZ	WP_003640854.1	FtsZ.2
FtsZ	WP_003640854.1	FtsZ.2
FtsZ	WP_003639075.1	FtsZ.2
FtsZ	WP_166163101.1	FtsZ.2
FtsZ	WP_021732118.1	FtsZ.2
FtsZ	WP_137607300.1	FtsZ.2
FtsZ	WP_137629318.1	FtsZ.2
FtsZ	WP_034986658.1	FtsZ.2
FtsZ	WP_048000024.1	FtsZ.2
FtsZ	WP_057744962.1	FtsZ.2
FtsZ	WP_089746019.1	FtsZ.2
FtsZ	WP_022795440.1	FtsZ.2
FtsZ	WP_057875840.1	FtsZ.2
FtsZ	WP_091478995.1	FtsZ.2
FtsZ	WP_130843170.1	FtsZ.2
FtsZ	WP_126111143.1	FtsZ.2
FtsZ	WP_025728779.1	FtsZ.2
FtsZ	WP_137625840.1	FtsZ.2
FtsZ	WP_057706685.1	FtsZ.2
